Date,Open,High,Low,Close,Volume
2025-05-22,139,139,139,139,0
2025-05-23,138,138,138,138,0
2025-05-26,143,143,143,143,0
2025-05-27,140,140,140,140,0
2025-05-28,140,141,140,141,0
2025-05-29,141,141,138.8,138.8,50
2025-05-30,140.58,140.58,139.039,139.039,0
2025-06-02,139.34,139.34,139.259,139.259,0
2025-06-03,137.44,138,137.44,138,0
2025-06-04,138.58,138.82,138.58,138.82,0
2025-06-05,136.78,137.14,136.78,137.14,0
2025-06-06,136.2,136.4,136.2,136.4,0
2025-06-09,137.22,137.22,137.08,137.08,0
2025-06-10,137.2,137.28,137.2,137.28,0
2025-06-11,135.98,135.98,135.679,135.679,0
2025-06-12,135.32,135.32,134,134,0
2025-06-13,132.56,132.62,132.56,132.62,0
2025-06-16,133.1,133.1,133.1,133.1,5
2025-06-17,133.7,133.7,133.7,133.7,0
2025-06-18,135.38,135.38,135.38,135.38,0
2025-06-19,133.36,133.36,132.94,132.94,0
2025-06-20,133.86,133.86,133.179,133.179,0
2025-06-23,132.679,132.679,132.679,132.679,0
2025-06-24,133.56,133.86,133.56,133.86,0
2025-06-25,132.42,132.42,132.42,132.42,0
2025-06-26,133.16,133.64,133.16,133.64,0
2025-06-27,130.32,130.32,129.78,129.78,100
2025-06-30,132.62,132.62,132.62,132.62,0
2025-07-01,131.98,131.98,130.96,130.96,0
2025-07-02,132.3,132.3,131.679,131.679,0
2025-07-03,133.48,133.48,132.22,132.22,0
2025-07-04,133.22,133.36,133.22,133.36,0
2025-07-07,135.259,135.28,135.259,135.28,0
2025-07-08,136,136,135.5,135.5,0
2025-07-09,134.5,136.48,134.5,136.48,23
2025-07-10,133.64,134.82,133.64,134.82,0
2025-07-11,133.36,133.36,133.2,133.2,0
2025-07-14,134.6,134.6,133.84,133.84,0
2025-07-15,138.86,141.059,138.86,139.039,0
2025-07-16,137.7,137.7,137.56,137.56,0
2025-07-17,136.72,137.38,136.72,137.38,0
2025-07-18,142.92,142.92,142.92,142.92,0
2025-07-21,141.32,141.6,141.2,141.2,0
2025-07-22,145.82,145.82,144.88,144.88,0
2025-07-23,146.36,146.539,146.36,146.539,0
2025-07-24,150,150,149.52,149.52,0
2025-07-25,149.1,149.2,148.52,148.52,30
2025-07-28,149.34,149.82,149,149,53
2025-07-29,151.94,151.94,151.2,151.2,0
2025-07-30,151.78,151.78,151.2,151.2,0
2025-07-31,153.059,153.059,151.42,151.42,0
2025-08-01,149,149,149,149,2
2025-08-04,147.259,147.56,147.259,147.56,0
2025-08-05,148.48,148.48,147.92,147.92,0
2025-08-06,149.82,149.82,149.46,149.46,0
2025-08-07,147.039,147.039,146.679,146.679,0
2025-08-08,144.9,145.36,144.9,145.36,0
2025-08-11,144.96,145.32,144.96,145.32,0
2025-08-12,146.4,146.4,146.12,146.12,0
2025-08-13,148.679,148.679,148.64,148.64,0
2025-08-14,149.5,149.5,149.5,149.5,0
2025-08-15,149.1,149.1,148.4,148.4,0
2025-08-18,149,149.24,149,149.24,0
2025-08-19,125.66,127.96,125.66,127,1037
2025-08-20,123.74,123.74,122.36,122.36,0
2025-08-21,123.28,125.44,123.28,123.42,20
2025-08-22,119.84,121.7,119.4,119.4,638
2025-08-25,118.68,121.14,118.68,120.32,18
2025-08-26,119.52,119.52,119.52,119.52,0
2025-08-27,119.52,119.7,119.52,119.7,0
2025-08-28,120.18,120.42,118.52,119.12,40
2025-08-29,118.22,119.019,118.22,119.019,0
2025-09-01,116.48,119.1,116.48,117.68,498
2025-09-02,115,115,114.08,114.08,0
2025-09-03,114.6,114.92,114.6,114.92,0
2025-09-04,116.34,116.54,116.34,116.54,0
2025-09-05,116.32,118.88,116.32,116.36,104
2025-09-08,118.68,119.3,118.68,119.3,0
2025-09-09,116.26,117.62,116.26,117.62,0
2025-09-10,118.16,118.16,118.16,118.16,0
2025-09-11,114.64,115.6,114.64,115.6,0
2025-09-12,116.98,116.98,116.76,116.76,0
2025-09-15,114.68,115.14,114.68,115.14,0
